"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"G64",8.88516089715469e-06,8.88425250832438e-08,1.21687139521829e-06,1.09395017502265e-06,1.56460615303216e-06,3.7666404967511e-07,4.05127204641105e-07,1.45805632370332e-06,4.15125289454073e-07,3.74211708509682e-06,1.54953109033833e-07,1.70341129720048e-07,1.90213660179055e-08,6.97861277272704e-08,1.93475419360427e-08,1.56226430604351e-06,3.19635011911707e-06,1.68823710435077e-07,2.22831087641838e-06,2.66524065861956e-06,7.09370967821856e-06,1.66855886405165e-07,2.73790581913627e-07,1.43652412219263e-06,2.70392119838538e-07,4.03269237974327e-07,4.56830456589069e-07,6.53682994226044e-05,5.7428903440772e-07,3.64640232920834e-07,1.26621077079868e-05,3.79203099075328e-07,1.51567489296068e-07,5.55135796790759e-07,2.86945147772036e-07,7.09283628250177e-07,7.42371216403263e-07,6.58547961220023e-07,5.82989750035033e-08,1.17097791528615e-06,4.49991992775554e-07,6.40402290822418e-06,9.61246260628208e-06,1.52061805814763e-05,5.61551781688956e-06,1.36008872659234e-06,1.69574867167901e-07,6.85376493709959e-07,1.01408690866476e-06,4.67873872459602e-06,1.53452868620021e-06,8.16481327911433e-07,1.64753730642798e-06,4.38953860478494e-07,3.9934085476609e-06,2.24534097810501e-06,8.20778486380116e-07,3.69156370925601e-06,2.71653701357597e-06,2.51631245972671e-07,1.32652606105867e-06,1.93248051848863e-05,3.00091502714173e-06,0,6.21751867466321e-07,1.19778136430693e-07,1.80273573235677e-07,2.35758208536918e-06,7.67503343290235e-06,5.72850559036189e-07,4.9953732787692e-07,5.4748885849088e-07,1.24514624525713e-06,5.43429144276222e-07,1.46959148013695e-06,8.25951952260307e-07,3.7208672302775e-08,3.73779711709772e-06,3.08495942336845e-06,7.00885934980782e-07,4.85680477057736e-06,4.52884079612131e-06,2.51730572338123e-06,1.0186203417597e-06,2.71693736275516e-08,2.27353834450339e-06,1.01325104796511e-06,4.00218491566804e-06,3.29608942155058e-06,9.53363919664762e-07,1.28696185053594e-07,1.50187517957956e-05,8.48176433814824e-06,6.33547015234251e-05,1.73750896957011e-05,4.24133754827384e-06,6.00747632343965e-06,1.89158415931164e-06,1.4271513315864e-07,4.36584868522792e-05
"G65",3.54423608494919e-06,8.96948407153889e-06,5.13554831715368e-07,1.16039082565185e-05,2.0232936112025e-06,1.498982728549e-07,1.34131048492669e-06,4.35099625722867e-07,4.9229677200525e-06,0,4.16676924250049e-07,2.38331682822916e-07,6.24989380337151e-06,2.68599324083301e-07,1.53708067928634e-08,1.45937615182327e-06,2.72222353827585e-08,5.31923264814136e-06,2.02839680630857e-06,0,3.24919451446424e-07,2.26250860060101e-06,7.54547187387247e-08,6.3193810445282e-08,3.17347628908264e-07,1.02813356172011e-06,2.44976012229946e-06,1.83836569547743e-06,3.83063186318227e-06,4.85926076242177e-07,2.50518196750434e-07,5.31824335123414e-08,2.4220406926109e-05,1.00500828306872e-07,5.06469942953916e-06,3.63746251337768e-07,8.58677049190008e-07,4.22746967541355e-06,2.43270864210742e-06,6.41803283236357e-06,1.37761249056534e-07,4.05440835683758e-07,3.27700391789852e-06,8.72261988768913e-07,1.29002647499973e-06,7.58814482679412e-07,2.27259981280149e-06,2.76953081305443e-06,9.9565857349931e-08,9.06655043295254e-07,1.90605328284869e-06,3.84326693000755e-06,6.96637516693176e-06,5.20989929304753e-06,8.89945594153423e-06,1.3094752809354e-05,1.48835726974961e-05,1.38651434604353e-06,3.51758833934624e-08,2.56838668243522e-07,1.02250022283481e-08,2.15833100150326e-07,1.56839743151017e-06,1.61282327805283e-07,0,0.000152758397578234,3.03779192695453e-06,4.09149976360294e-07,2.10301623527479e-06,4.64208087475573e-09,1.22536638579404e-07,1.15162556552838e-08,4.01361121539687e-07,8.16028175820634e-08,7.44222118306103e-08,2.22454085394038e-07,8.973717289093e-08,3.44127624364612e-08,4.41213085503057e-08,3.61482627767733e-09,3.47832563095622e-06,5.28173347341909e-06,2.90664896973132e-06,1.00832435058298e-05,6.56132093689413e-06,3.28647145518784e-06,1.03271144501618e-06,1.99375433107004e-06,2.75791494834414e-08,3.29645883867326e-06,2.34036032574907e-05,1.97054241159669e-05,3.6149803817031e-06,3.02941690236619e-07,2.39328091386802e-07,1.36496657682777e-07,2.20595326028348e-06,1.25256244744981e-06,4.09809392922095e-06,6.56519968090241e-06
"G66",2.72652490730025e-07,8.87063661001463e-08,2.71676306379092e-06,5.86950685989862e-08,6.16246743397014e-07,1.06661045222033e-07,6.51126787989599e-07,2.25525234556113e-06,3.3665854975443e-07,1.63215514862773e-05,6.81545389870047e-09,7.20147726791088e-06,1.40010818313249e-07,3.2866984157453e-08,0,1.55625866989128e-06,8.00550344647704e-07,5.02003170223271e-07,2.7338321312571e-07,0,4.3012575137158e-08,1.23052212255785e-06,1.49795296216414e-06,1.46546428176648e-06,0,2.13263309407532e-06,6.12337641518604e-07,0,6.39993751392127e-06,1.71160773817493e-06,1.25670010763153e-05,4.4690616116889e-08,4.0798514391597e-07,8.6405696281844e-08,3.92780470516565e-07,5.42621719499875e-07,4.13369880805199e-06,1.05171971101921e-06,1.73053748219101e-08,1.49064191173181e-05,1.02087584609184e-07,8.03106839280651e-07,6.51226389663958e-07,1.76604055063395e-06,9.96709814910954e-08,3.31648699343445e-06,1.79667631152476e-06,8.84566633385184e-07,1.78662331511039e-06,2.20414362202957e-07,1.56223366031374e-05,9.46440075761306e-07,6.50634266553373e-06,1.42206220233086e-07,3.79171074813669e-06,2.53007347542738e-05,5.22541742671121e-06,1.11348767669232e-06,6.19589215215083e-06,8.81104412809881e-07,3.01741986173424e-08,6.54680261246675e-07,1.50270350967017e-06,2.17106575521291e-07,8.96758300430159e-05,0,2.42004738893258e-07,9.34818510887699e-07,1.63655564214709e-06,7.35341651309542e-08,7.91819701173144e-07,3.68621733465424e-07,4.89645832695348e-07,8.75958860142289e-07,1.81779944917375e-05,2.94075369339644e-05,1.50033332266617e-06,4.99543026676709e-08,9.69385021706015e-09,3.00695635318995e-08,1.02806662427876e-07,1.03201386649097e-07,2.02130107790701e-06,6.76541737697376e-07,1.06436876827847e-06,1.5178308646489e-06,2.36554936404078e-06,3.48916044922204e-07,2.22904593806523e-07,4.76498927796689e-08,4.45426460107618e-06,3.87305863494594e-07,2.18945525465091e-06,3.49906662624264e-08,4.39298084505535e-06,7.88646716646007e-07,7.20381122976375e-07,3.76966715110182e-07,5.95950569844167e-07,1.04565033975691e-06
"G67",5.72510805720727e-07,9.12827958403072e-07,1.76775048591011e-06,1.378055907212e-07,1.04934782131403e-07,1.00526753209257e-08,1.20528188965919e-07,5.25244230147461e-07,8.26918874905864e-08,4.40597325174997e-07,2.65138099052985e-09,5.81769129064742e-07,0,8.47595313668652e-09,4.31356486789151e-10,3.15589249848683e-08,5.24807193103781e-07,4.6099672716963e-07,2.90506148259707e-07,6.32758804815593e-08,1.79937397029119e-08,9.54211653418995e-08,6.39179173437293e-07,5.00394011979056e-06,1.19497263183086e-06,5.88048446203115e-07,2.63427861574427e-06,2.49435721199996e-07,8.49874633584065e-07,4.43316031481737e-08,5.45426964821154e-08,6.00753886825377e-09,6.27450802052955e-07,3.87499550392219e-07,4.159938544295e-07,2.39752438529562e-07,3.18587301792482e-07,5.28668627548409e-07,7.06115579823183e-09,4.62205430171742e-07,9.35684318854261e-07,1.06343196234008e-06,1.17773114596794e-07,1.42833733612926e-07,1.10719189695293e-07,4.15924488549074e-07,1.23675174232188e-07,3.67707650026187e-06,1.27494441045605e-07,2.4148959068716e-07,8.84607588854089e-07,5.50658765150392e-07,9.62633886215759e-08,4.00781771145118e-06,7.08709829825856e-08,5.07355796223626e-06,8.90085726714135e-08,9.19245932624237e-07,1.47750721663716e-07,1.77799833963215e-07,2.8383767813413e-07,2.68673617606296e-06,2.64783413308688e-07,4.42900369107395e-06,2.16684394949456e-07,2.3686904606712e-07,0,1.83533591867946e-05,1.48363884360125e-05,5.13093269035675e-07,2.12540766952468e-06,9.2095045773775e-07,6.12090096137773e-07,5.92549897654142e-07,6.98256328707029e-07,4.06889854021835e-07,1.76463717913119e-07,8.30952741121765e-09,2.46610044201418e-07,4.04376405449444e-08,6.00860660138164e-08,2.69745872263813e-08,8.46805158640002e-07,4.02492305568498e-07,3.84328089611598e-07,1.27467134206787e-06,6.50998476034123e-07,1.28765116505012e-07,1.48715824822513e-06,5.89117400448253e-07,8.01697786545845e-08,4.31250892744507e-07,1.44257937139393e-06,8.43567631006316e-07,5.14167927650943e-07,1.50303595127449e-07,3.05045253363784e-07,1.77492392739203e-07,8.10459627050878e-07,3.57331153870967e-07
"G68",1.01412125410936e-06,2.30109447447365e-06,4.01961293785694e-07,1.45864408887641e-06,2.59295873460452e-06,4.48677756914168e-08,3.82268915512042e-08,8.31489905242503e-06,1.00854978415446e-08,9.14233931382286e-06,8.59496720066208e-08,8.07072164371942e-08,0,3.82442992231665e-07,1.78154106961949e-07,1.66670945569068e-06,1.95541711987417e-07,1.44802273228659e-06,5.70391528057526e-08,1.98403621501885e-08,1.64976056575478e-08,6.90787360246197e-07,6.88791568756004e-06,1.27544296887035e-05,8.46606977149001e-06,2.83885584636599e-07,1.28038320366873e-07,1.25898672924507e-06,2.05466687804436e-06,2.67793079143034e-07,3.81821659222259e-06,2.31444848768269e-07,5.81711896484089e-06,6.57041661445681e-08,5.9631494775216e-06,3.24673239069245e-05,2.97395457097957e-06,9.04281069079999e-08,3.23165963196862e-08,3.59563189672729e-07,8.92332928691855e-08,1.77685460229557e-06,1.04327478807769e-05,1.64730687223819e-06,2.30306472567142e-06,8.85556973165551e-07,7.40543715875106e-07,2.92784466705058e-05,8.59324467141731e-07,7.34484257793697e-08,4.42743440414973e-06,3.12615563506546e-06,1.71350081421141e-07,5.4310072657564e-06,2.11666164872471e-06,4.39737107005808e-06,5.32880073022271e-07,9.84697140855097e-07,6.90693370606785e-07,7.46651725400861e-06,1.36359044373242e-06,5.90343568333335e-07,1.94140663211038e-08,3.99356984187417e-06,3.79460574699208e-06,1.41714154384844e-06,3.80426831737981e-05,0,6.62425653815276e-05,2.24492294184259e-06,6.59492536784474e-06,4.5705040389654e-06,2.02187242487333e-06,3.68750914711761e-06,1.17765762331678e-06,3.25641084757979e-06,3.64672300689407e-06,2.08856073810483e-08,4.16452398178974e-08,3.1050644726574e-08,3.11017667741095e-06,5.27688721996409e-08,3.09680468956221e-07,4.47019802571435e-07,3.78716246675816e-07,3.10398681705589e-06,1.39111765367238e-06,2.81207169561861e-07,2.18905808671648e-06,5.18439649349448e-06,1.14157323374954e-06,3.82621678549609e-07,2.46525719522628e-07,1.2082066676333e-06,1.07588477239904e-06,2.38147156718302e-07,1.37374247188308e-06,1.51919042106204e-06,5.50828579931614e-06,1.88384000519428e-06
"G69",4.69374565097872e-07,7.08464146438194e-07,6.44284710232327e-08,9.15636688422494e-08,5.46020140585892e-08,4.69320524097813e-08,2.48611637069213e-08,5.64386814402808e-07,1.00372483671798e-07,5.0716936855366e-07,9.68227485107536e-08,5.57015382066994e-07,5.34894628708227e-09,2.63284773308e-08,1.50120409920111e-09,2.05344856478466e-07,3.46844983922651e-07,2.70808340579841e-07,2.67693783181084e-07,5.24720948854757e-09,6.50164290479128e-09,1.12927220138481e-07,2.29772360355746e-06,7.15928796466814e-07,6.007127877364e-07,9.77492874050249e-08,4.52483213705418e-07,2.34267177933267e-06,2.53194539110234e-06,4.33339024113977e-07,9.70635705353011e-08,1.66702584313935e-08,8.53644516659572e-07,5.9219961371417e-08,1.38805975359031e-08,5.46388936247227e-07,2.23613764779101e-06,6.6366755057614e-08,2.06238763217254e-07,8.4266607014524e-08,2.33956800313841e-08,1.1317636524215e-06,2.24725398887551e-08,1.07102367111416e-07,1.53218927858779e-07,3.48358061161396e-07,1.3418612707173e-06,7.30352923291201e-07,2.40368081862628e-07,6.51220014602062e-07,1.25414129021107e-07,7.20212866706891e-07,2.71370601388577e-07,2.13012268574141e-06,6.90671428579509e-08,3.73095326407613e-08,2.89027326350146e-07,2.56234093375143e-06,6.37585583206568e-07,9.40620318476432e-07,1.47905226353668e-07,5.81971931726677e-07,5.80444616328099e-08,1.63657489039254e-06,2.3864729001519e-07,1.84989523654929e-06,7.00811472161874e-06,7.6619528165005e-06,0,1.17348839692999e-06,1.13379397733736e-06,2.05452578789111e-06,1.73984529214613e-06,2.47554796168718e-06,6.61304602619463e-07,1.19121393739478e-06,1.08248155688427e-06,7.18034135843792e-09,4.72911245767922e-08,1.65150199708798e-09,2.1710588641004e-08,2.9595912687305e-07,1.69755940213322e-07,9.07620857132654e-08,1.77685358973751e-06,1.36835001911785e-07,5.88509351327953e-08,5.50597890606641e-08,1.5452338763369e-06,8.63160736823963e-07,1.01989402318671e-06,4.31868665368469e-07,1.59016248045939e-07,8.57061552674547e-07,5.98780037036535e-08,7.95174679471703e-08,1.66779037970743e-07,2.95603150231059e-07,8.8852115515896e-07,8.38292414264953e-08
"G70",1.18385564040521e-05,3.45137333649721e-06,2.15773912983101e-07,2.16313999650956e-06,1.27549181435294e-07,5.11384248311407e-08,2.27024643251088e-07,1.19563388161657e-06,4.03069659076673e-08,1.46760676803708e-06,1.31527241724074e-08,1.41053046640151e-06,2.89948582690061e-09,1.89387519294001e-09,2.81841940653426e-07,4.49936669849434e-06,3.77771558844029e-08,1.08887385781076e-06,1.70867985190455e-07,0,1.55494276382218e-07,1.20277723527336e-06,1.71171827590533e-05,1.09405485354625e-05,4.69701103399344e-06,8.7537565493266e-07,0,3.23966451489254e-06,1.60952185197097e-05,6.09788609404631e-07,1.14937190435189e-06,2.73297928091605e-07,6.5870867422948e-06,9.87970911091711e-07,1.24027086097177e-07,6.77837150521142e-06,1.74939294309355e-05,1.34200036097585e-06,4.82516805503096e-08,1.27659044189471e-06,7.21330610303338e-09,1.25860733609154e-06,6.06551130209373e-07,2.18647509729009e-06,2.51826378865902e-06,3.69787600064963e-06,2.18851212986723e-06,6.60020173693198e-06,5.7600583576306e-07,1.27587182979908e-07,1.37304672874613e-06,5.25671677887409e-07,1.51695355924599e-06,2.68712110355565e-07,1.72730077638736e-07,9.17402558590886e-06,1.50980254752975e-06,9.55541322339142e-07,1.19749107868429e-07,1.36745260196882e-06,4.38113879065638e-07,1.23793199543322e-05,4.85548937792888e-08,1.23351975652333e-06,9.25102491447693e-06,1.97858702238245e-05,4.9942265037278e-07,1.93514733767127e-06,7.92200938869291e-06,0,1.63255918740154e-05,2.22308852411253e-05,1.75887328503388e-05,1.92148561731224e-05,2.44331223087231e-06,1.06035277545251e-05,1.80916230607215e-05,7.31747107765748e-09,1.4856982000182e-07,1.18020838359792e-08,5.73274672015205e-08,3.03597310385417e-06,1.78565814967822e-06,6.51484379521483e-08,4.35578160518417e-06,1.24783322405479e-07,1.46865009337361e-07,3.72410076171843e-08,1.87660073726926e-05,1.08234047614929e-05,2.97715835104786e-06,2.18203886165392e-06,5.74455890138659e-07,2.55306009686028e-07,1.24168414161694e-06,5.47403940189466e-07,6.55094490694064e-07,2.37102872443098e-07,9.99401480249606e-07,1.50411362278927e-07
"G71",3.85714574364956e-05,2.42741027979407e-05,2.79554030102804e-06,7.1073670547678e-06,1.77569218191285e-07,6.47008471325401e-08,2.77299891854997e-05,2.31287949566699e-06,2.64980500518167e-08,2.10291030281602e-06,4.09296005480102e-08,0,9.53040345747434e-09,8.96207717646696e-08,6.77950997577258e-08,2.89167282467789e-06,3.4708320372442e-07,1.29523593416519e-06,5.58304860513226e-08,0,1.06227079524138e-06,9.0128270462546e-07,2.58160959504709e-05,2.5301596641348e-05,1.10216575467201e-05,6.73639913626462e-07,1.20349836195749e-05,2.4558195132317e-07,2.07946805163718e-05,6.07515047566245e-07,2.38472989349593e-06,3.66827726659643e-08,1.0908700756133e-06,4.60493463392237e-07,1.63792058335564e-06,2.7617893593572e-05,3.1272538204788e-05,7.65657249781815e-07,2.66016960703248e-08,1.07821534144862e-07,3.16673948069155e-07,4.84072206215434e-06,4.26395726579158e-07,2.14574511683532e-07,7.0948954525282e-07,1.12194200140023e-06,3.02206288483184e-06,9.16717454272357e-06,9.78385336960389e-07,4.45739275310667e-07,1.33930875387914e-06,9.55388119418201e-06,4.56086303844075e-07,8.35115828902408e-08,8.52704501117148e-07,1.43445164311549e-05,3.82373976756852e-06,1.12537777729505e-06,5.79838375584473e-07,1.22523703227886e-06,4.92851817621419e-07,3.20880640226061e-05,5.45718055092358e-07,4.04686593799709e-07,1.49353977371785e-06,4.33341064761542e-06,1.41856633727916e-05,1.67458914549054e-05,8.0277764366827e-06,2.55996206146011e-05,0,1.76042125003719e-05,2.27333626906909e-05,1.99203875870843e-05,9.88846723963307e-07,1.89384907172979e-05,2.3449585431134e-05,1.10524972031948e-06,3.23555705231906e-06,1.08732331079755e-07,2.47001821330937e-07,1.07482078840605e-07,1.09805505053166e-06,1.38130460693272e-06,1.72467475056073e-06,6.56258413654515e-06,1.53840939840569e-06,4.1401175627831e-07,2.84916357119276e-05,1.00382338196629e-06,1.84890473144827e-06,1.71322205939495e-06,8.55031819202585e-07,1.95144270572798e-07,4.01346475155728e-06,6.73183969485202e-07,8.23174608301405e-07,1.71539723701492e-06,3.43977410604983e-07,9.83556530162284e-07
"G72",1.81936191587064e-05,1.15768854415234e-06,1.13942943530201e-07,1.53724490760588e-06,2.27998684306426e-06,3.71601893106569e-08,1.83518192488109e-07,1.71538143128485e-06,3.69332272019486e-08,2.37826110706563e-06,5.54863895739315e-07,3.00066025011827e-07,0,2.30576329784439e-09,8.2021503781153e-08,5.25194706453721e-08,1.05351016547139e-07,1.0706432723886e-05,2.62014339499085e-08,0,1.49454579234238e-07,2.56597710879608e-06,1.95949776164969e-05,1.8163305613518e-05,6.79422025071398e-06,9.48656849662961e-07,1.1736158327873e-07,1.88899284086396e-06,1.39484208627809e-05,1.02868736801827e-07,5.7732972287823e-07,2.51587711131076e-08,2.84338281428993e-07,1.42205467960877e-08,1.80506060494644e-06,7.9190778298336e-06,2.28996145665467e-05,2.71333918862976e-08,7.83165747433167e-08,4.87651513928608e-07,0,2.13707854633554e-07,2.05974774285537e-07,2.12661646549626e-07,1.13090183477211e-07,9.16154203596489e-06,2.96983003247105e-06,1.18250661779353e-05,6.45067859916839e-07,1.3382490041587e-07,2.81434409340747e-07,1.15719981786231e-06,8.57616146781442e-07,1.7603789031926e-06,5.94378979316056e-06,3.76159331098158e-07,3.25279822381907e-06,5.3268201837981e-06,1.5060202566433e-07,1.29217714717998e-06,5.18673935171913e-07,5.29552889783478e-06,1.90247172484421e-06,2.07478719360662e-06,3.42028707615428e-06,2.70341853712962e-06,2.20474864714238e-05,3.83355055316847e-06,1.65556361240275e-05,1.4692478326669e-05,1.50575927126048e-05,0,1.88123367952195e-05,1.77259604183982e-05,4.40178146925919e-06,1.21254738506715e-05,2.10088838261773e-05,4.52155377380408e-08,5.51061093521681e-08,8.4254240965275e-09,1.39345629318705e-07,5.75820592170847e-08,1.06082720122502e-07,2.20110334958618e-07,6.42293962372397e-07,5.07261793875572e-06,8.89888358199987e-08,1.17175342691504e-06,2.18600433315335e-05,1.16076336326369e-07,7.03431786732058e-06,2.25660235796761e-06,7.9056909686154e-06,4.84695847163884e-06,3.47735635651611e-06,4.14109444422393e-07,1.10345330291033e-06,3.96373631123032e-07,3.04511983577135e-07,1.79477428362974e-06
"G73",6.95743173317677e-06,4.05778852250978e-06,2.19737780633976e-06,2.77017579950615e-06,1.06550072971493e-06,1.09562866496182e-07,6.01487515847325e-08,1.20451233999637e-06,1.94424729201169e-08,5.36486010695969e-06,6.3762905635e-09,8.59853557431384e-07,3.88962193670347e-08,3.300164972367e-08,3.06302597479908e-09,7.59711710396592e-08,1.0912233880695e-06,1.18403356362276e-06,1.53400357986651e-07,8.49182561089113e-10,9.84998984175743e-08,7.04927451892293e-07,1.25236342086053e-05,1.22324448051769e-05,7.18483494153784e-06,1.64545128018787e-06,9.96516884420739e-07,1.28168581783428e-06,1.43300009928303e-05,9.74882926593261e-08,1.95549126994181e-07,0,1.08804934550693e-07,7.44331506797014e-08,7.60111698561845e-08,2.62179270944666e-07,1.72069308993419e-05,2.10259300851977e-07,3.11064962855726e-07,1.30892885923607e-06,2.98325760987836e-08,1.95329900946463e-06,3.99101272497678e-07,3.33101733737226e-07,1.61201948003075e-08,1.6195153047422e-06,3.52032313043398e-06,7.8778799136373e-06,1.43822355197623e-06,5.47515794776827e-06,1.81058543438755e-07,2.14404947746701e-07,2.76108512063257e-07,1.15406352318238e-06,4.04564651484142e-07,2.88820992480488e-07,6.95887972912368e-07,3.73206882228709e-07,8.81561042064309e-08,5.65582090958788e-06,4.61800452533873e-07,3.41268581439057e-06,7.74933409117846e-07,1.23833301099922e-06,5.66013738571245e-06,1.68276047826384e-06,5.30634042952658e-06,1.59413474800767e-06,9.70731447353508e-06,9.65708330475555e-06,1.02304187304117e-05,1.54608460195711e-05,0,9.91181786833699e-06,1.86445925097837e-06,8.9582806272092e-06,1.61583108397729e-05,3.2078908377974e-08,5.1174239894359e-07,3.41104961173793e-07,5.38928779437089e-07,1.0379993369763e-06,6.12235286224247e-07,2.54968739166326e-07,6.16110214129557e-08,6.35939384619284e-07,1.70379030188492e-08,1.4083283064066e-06,1.6402430115619e-05,4.9421596950587e-08,2.43442069824359e-07,3.10898994045858e-07,9.27147433515215e-07,1.15021029404228e-06,2.50129054666967e-06,8.82002637878288e-08,2.01263397667711e-06,1.32178701528996e-06,5.48571125100051e-08,3.77396412089377e-07
"G74",2.14131841137422e-05,7.26850982222213e-06,1.79931950998225e-06,2.26667771831995e-06,1.3430713862651e-07,1.07338830941849e-07,3.16163614163392e-07,1.01178985609024e-05,1.20096350367986e-07,9.65624215749034e-06,1.05086879567701e-08,2.14529001784198e-06,4.93151164113338e-08,1.37830801634814e-07,1.75672908638285e-08,1.4368305245831e-07,1.71427297642806e-07,3.72777345191651e-06,2.75355815885308e-07,0,2.01936997766336e-08,5.56203128232148e-06,1.9808933193493e-05,1.48352904541799e-05,4.45336734722509e-06,2.57187040085867e-07,1.50689633556423e-06,2.13906060503583e-07,1.57854859106305e-05,2.90984455045528e-06,3.68634885900339e-06,5.94811762627476e-08,2.19573541574332e-07,2.09139263440058e-07,2.98773018335033e-06,2.16915230466121e-05,1.43147855994876e-05,1.01146056722963e-08,6.32245905003462e-09,1.08157315275702e-06,5.12686762571442e-08,1.88460333816191e-07,2.95592751622365e-06,3.07303752542354e-07,8.08007629944125e-08,4.04386800191519e-06,1.4759000580053e-06,4.99532832305545e-06,3.82669721732196e-07,1.52156403198464e-06,3.29619836166164e-06,1.87061516114371e-06,4.95913073892507e-07,1.75524269621386e-05,1.59646933986409e-05,2.53494508440636e-07,1.20089866768943e-06,2.67151742371531e-07,1.40254440375656e-06,7.26908093028344e-06,2.75217460989514e-07,4.2896266759175e-06,2.58862450730907e-07,1.52769982979596e-07,9.15430590430645e-07,4.46046055155829e-07,1.55322605665803e-07,1.60757222510965e-05,1.20736250322443e-05,1.39437431875848e-05,1.5582349046532e-05,2.16336112821355e-05,1.60291201804318e-05,0,1.62332589228215e-06,1.30858860824523e-05,2.07430699935175e-05,4.92870523198403e-07,6.55196567705025e-08,3.75747827751901e-08,3.74585014145826e-06,2.30989091485017e-07,1.20408358073556e-06,0,1.074392187154e-06,2.86073562689438e-05,2.35819167710768e-06,1.92609077731425e-06,1.05286371352065e-05,4.45809331430766e-07,1.68028546160287e-06,2.40010401884854e-07,1.01436306605831e-06,7.86962158918623e-07,8.87654581551341e-06,1.90718654928666e-07,3.65323426033285e-07,8.07042290232591e-08,2.41168803632981e-07,1.25888137467702e-06
